SOID,Dt,CustID,Gen,Ctry,Rgn,City,Grp,Prod,SubCat,Cat,Color,Qty,UPrice,ListUPrice,DiscPct,DiscAmount,UCost,Amount,Channel,Payment,ShipMode,Campaign,SalesRep,Segment,CustType,CustSince
53238,2025-05-05,CUST00557,F,United States,Northwest,Seattle,North America,LL Road Saddle,Saddles,Components,Không,2,28,30.43,0.08,4.86,17.13,56,Online,Thẻ,Tiêu chuẩn,Giữa năm,Nguyễn Văn An,Thường,Cá nhân,2021
53238,2025-05-05,CUST00557,F,United States,Northwest,Seattle,North America,Bottle Cage,Bottle Cages,Accessories,Không,3,9,9.78,0.08,2.34,5.0,27,Online,Thẻ,Tiêu chuẩn,Giữa năm,Nguyễn Văn An,Thường,Cá nhân,2021
53568,2025-05-05,CUST00725,M,United States,Southwest,Los Angeles,North America,Mountain-500 Silver,Mountain Bikes,Bikes,Silver,1,565,582.47,0.03,17.47,344.08,565,Online,Thẻ,Tiêu chuẩn,Giữa năm,Phạm Thị Dung,VIP,Doanh nghiệp,2019
54113,2025-05-05,CUST00681,M,United States,Northeast,New York,North America,Racing Socks,Socks,Clothing,Không,2,9,9.89,0.09,1.78,5.52,18,Online,Thẻ,Giao nhanh,Giữa năm,Trần Thị Bình,Thường,Cá nhân,2021
50784,2025-05-06,CUST00844,F,United Kingdom,United Kingdom,Manchester,Europe,Patch Kit,Tires,Accessories,Không,3,2,2.04,0.02,0.12,1.11,6,Cửa hàng,Thẻ,Nhận tại cửa hàng,Giữa năm,Vũ Văn Hải,Thường,Cá nhân,2021
50784,2025-05-06,CUST00844,F,United Kingdom,United Kingdom,Manchester,Europe,Cycling Jersey,Jerseys,Clothing,Không,2,54,55.1,0.02,2.2,33.37,108,Cửa hàng,Thẻ,Nhận tại cửa hàng,Giữa năm,Vũ Văn Hải,Thường,Cá nhân,2021
50830,2025-05-06,CUST00372,F,United States,Southwest,Phoenix,North America,Headlights - Dual,Lights,Accessories,Không,1,35,41.67,0.16,6.67,18.95,35,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Phạm Thị Dung,Mới,Cá nhân,2024
50830,2025-05-06,CUST00372,F,United States,Southwest,Phoenix,North America,Cycling Jersey,Jerseys,Clothing,Không,3,54,72.97,0.26,56.91,33.49,162,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Phạm Thị Dung,Mới,Cá nhân,2024
50830,2025-05-06,CUST00372,F,United States,Southwest,Phoenix,North America,Patch Kit,Tires,Accessories,Không,6,2,2.41,0.17,2.46,1.12,12,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Phạm Thị Dung,Mới,Cá nhân,2024
50830,2025-05-06,CUST00372,F,United States,Southwest,Phoenix,North America,Racing Socks,Socks,Clothing,Không,5,9,12.33,0.27,16.65,5.48,45,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Phạm Thị Dung,Mới,Cá nhân,2024
51721,2025-05-06,CUST00706,F,Australia,Australia,Brisbane,Pacific,Water Bottle 30oz,Bottles,Accessories,Không,4,5,5.1,0.02,0.4,2.77,20,Online,Thẻ,Tiêu chuẩn,Giữa năm,Ngô Thị Nga,Thường,Cá nhân,2020
52356,2025-05-06,CUST00140,F,United States,Central,Dallas,North America,Water Bottle 30oz,Bottles,Accessories,Không,2,5,5.15,0.03,0.3,2.7,10,Online,Thẻ,Giao nhanh,Giữa năm,Lê Văn Cường,Thường,Cá nhân,2019
52473,2025-05-06,CUST00625,F,Germany,Germany,Munich,Europe,Water Bottle 30oz,Bottles,Accessories,Không,2,5,5.43,0.08,0.86,2.8,10,Online,Thẻ,Tiêu chuẩn,Giữa năm,Đặng Văn Minh,Thường,Cá nhân,2018
52473,2025-05-06,CUST00625,F,Germany,Germany,Munich,Europe,Sport-100 Helmet,Helmets,Accessories,Không,3,35,36.46,0.04,4.38,18.98,105,Online,Thẻ,Tiêu chuẩn,Giữa năm,Đặng Văn Minh,Thường,Cá nhân,2018
53815,2025-05-06,CUST00376,M,Australia,Australia,Sydney,Pacific,Cycling Jersey,Jerseys,Clothing,Không,4,54,56.84,0.05,11.36,33.74,216,Cửa hàng,Thẻ,Nhận tại cửa hàng,Giữa năm,Ngô Thị Nga,Thường,Cá nhân,2020
53815,2025-05-06,CUST00376,M,Australia,Australia,Sydney,Pacific,HL Road Wheel,Wheels,Components,Không,2,280,285.71,0.02,11.42,170.11,560,Cửa hàng,Thẻ,Nhận tại cửa hàng,Giữa năm,Ngô Thị Nga,Thường,Cá nhân,2020
53815,2025-05-06,CUST00376,M,Australia,Australia,Sydney,Pacific,Mountain-500 Silver,Mountain Bikes,Bikes,Silver,1,565,582.47,0.03,17.47,342.77,565,Cửa hàng,Thẻ,Nhận tại cửa hàng,Giữa năm,Ngô Thị Nga,Thường,Cá nhân,2020
54021,2025-05-06,CUST00318,F,United States,Central,Dallas,North America,Racing Socks,Socks,Clothing,Không,6,9,12.0,0.25,18.0,5.54,54,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Lê Văn Cường,Thường,Cá nhân,2023
54021,2025-05-06,CUST00318,F,United States,Central,Dallas,North America,Cycling Shorts,Shorts,Clothing,Không,3,70,83.33,0.16,39.99,43.78,210,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Lê Văn Cường,Thường,Cá nhân,2023
50199,2025-05-07,CUST00318,F,United States,Central,Dallas,North America,Headlights - Dual,Lights,Accessories,Không,1,35,36.46,0.04,1.46,19.62,35,Cửa hàng,Thẻ,Nhận tại cửa hàng,Giữa năm,Lê Văn Cường,Thường,Cá nhân,2023
50199,2025-05-07,CUST00318,F,United States,Central,Dallas,North America,Water Bottle 30oz,Bottles,Accessories,Không,2,5,5.05,0.01,0.1,2.75,10,Cửa hàng,Thẻ,Nhận tại cửa hàng,Giữa năm,Lê Văn Cường,Thường,Cá nhân,2023
50967,2025-05-07,CUST00503,F,United States,Southwest,Phoenix,North America,Cycling Jersey,Jerseys,Clothing,Không,2,54,70.13,0.23,32.26,33.84,108,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Phạm Thị Dung,Thường,Doanh nghiệp,2021
50967,2025-05-07,CUST00503,F,United States,Southwest,Phoenix,North America,Road-150 Red,Road Bikes,Bikes,Red,1,3578,4529.11,0.21,951.11,2995.45,3578,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Phạm Thị Dung,Thường,Doanh nghiệp,2021
50967,2025-05-07,CUST00503,F,United States,Southwest,Phoenix,North America,Bottle Cage,Bottle Cages,Accessories,Không,1,9,11.84,0.24,2.84,4.94,9,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Phạm Thị Dung,Thường,Doanh nghiệp,2021
50967,2025-05-07,CUST00503,F,United States,Southwest,Phoenix,North America,Mountain Tire,Tires,Accessories,Không,2,35,42.17,0.17,14.34,19.16,70,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Phạm Thị Dung,Thường,Doanh nghiệp,2021
51349,2025-05-07,CUST00364,M,Canada,Canada,Vancouver,North America,Bottle Cage,Bottle Cages,Accessories,Không,2,9,9.18,0.02,0.36,4.88,18,Online,Thẻ,Giao nhanh,Giữa năm,Đỗ Thị Giang,Thường,Doanh nghiệp,2020
53507,2025-05-07,CUST00095,M,Germany,Germany,Berlin,Europe,Sport-100 Helmet,Helmets,Accessories,Không,1,35,35.71,0.02,0.71,19.46,35,Online,Thẻ,Giao nhanh,Giữa năm,Đặng Văn Minh,Thường,Cá nhân,2020
53507,2025-05-07,CUST00095,M,Germany,Germany,Berlin,Europe,Road-650 Black,Road Bikes,Bikes,Black,1,783,932.14,0.16,149.14,655.48,783,Online,Thẻ,Giao nhanh,Giữa năm,Đặng Văn Minh,Thường,Cá nhân,2020
53767,2025-05-07,CUST00653,M,France,France,Paris,Europe,Mountain-500 Silver,Mountain Bikes,Bikes,Silver,1,565,672.62,0.16,107.62,341.57,565,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Bùi Thị Lan,VIP,Doanh nghiệp,2023
53767,2025-05-07,CUST00653,M,France,France,Paris,Europe,Cycling Shorts,Shorts,Clothing,Không,1,70,90.91,0.23,20.91,43.32,70,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Bùi Thị Lan,VIP,Doanh nghiệp,2023
53767,2025-05-07,CUST00653,M,France,France,Paris,Europe,Road-150 Red,Road Bikes,Bikes,Red,1,3578,4770.67,0.25,1192.67,3052.18,3578,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Bùi Thị Lan,VIP,Doanh nghiệp,2023
53927,2025-05-07,CUST00638,F,France,France,Lyon,Europe,Water Bottle 30oz,Bottles,Accessories,Không,1,5,5.05,0.01,0.05,2.77,5,Online,Thẻ,Giao nhanh,Giữa năm,Bùi Thị Lan,Thường,Cá nhân,2020
54028,2025-05-07,CUST00243,F,Canada,Canada,Toronto,North America,Racing Socks,Socks,Clothing,Không,4,9,9.28,0.03,1.12,5.6,36,Online,Chuyển khoản,Tiêu chuẩn,Giữa năm,Đỗ Thị Giang,Thường,Cá nhân,2022
54028,2025-05-07,CUST00243,F,Canada,Canada,Toronto,North America,Mountain-500 Silver,Mountain Bikes,Bikes,Silver,1,565,570.71,0.01,5.71,345.77,565,Online,Chuyển khoản,Tiêu chuẩn,Giữa năm,Đỗ Thị Giang,Thường,Cá nhân,2022
50541,2025-05-08,CUST00227,M,France,France,Lyon,Europe,Rear Derailleur,Derailleurs,Components,Không,1,121,130.11,0.07,9.11,73.61,121,Online,Thẻ,Giao nhanh,Giữa năm,Bùi Thị Lan,Thường,Cá nhân,2022
51532,2025-05-08,CUST00123,F,United States,Northeast,Boston,North America,Patch Kit,Tires,Accessories,Không,8,2,2.6,0.23,4.8,1.09,16,Đại lý,Thẻ,Tiêu chuẩn,Giữa năm,Trần Thị Bình,Thường,Cá nhân,2023
51532,2025-05-08,CUST00123,F,United States,Northeast,Boston,North America,Water Bottle 30oz,Bottles,Accessories,Không,5,5,6.25,0.2,6.25,2.76,25,Đại lý,Thẻ,Tiêu chuẩn,Giữa năm,Trần Thị Bình,Thường,Cá nhân,2023
52229,2025-05-08,CUST00598,F,Canada,Canada,Toronto,North America,LL Road Saddle,Saddles,Components,Không,2,28,30.77,0.09,5.54,17.62,56,Online,Thẻ,Giao nhanh,Giữa năm,Đỗ Thị Giang,Thường,Cá nhân,2022
52907,2025-05-08,CUST00400,F,United Kingdom,United Kingdom,Manchester,Europe,Cycling Jersey,Jerseys,Clothing,Không,1,54,56.84,0.05,2.84,33.89,54,Cửa hàng,Thẻ,Nhận tại cửa hàng,Giữa năm,Vũ Văn Hải,Thường,Cá nhân,2022
52907,2025-05-08,CUST00400,F,United Kingdom,United Kingdom,Manchester,Europe,LL Road Saddle,Saddles,Components,Không,1,28,29.17,0.04,1.17,17.64,28,Cửa hàng,Thẻ,Nhận tại cửa hàng,Giữa năm,Vũ Văn Hải,Thường,Cá nhân,2022
54178,2025-05-08,CUST00557,F,United States,Northwest,Seattle,North America,Water Bottle 30oz,Bottles,Accessories,Không,6,5,5.1,0.02,0.6,2.8,30,Online,Thẻ,Tiêu chuẩn,Giữa năm,Nguyễn Văn An,Thường,Cá nhân,2021
54178,2025-05-08,CUST00557,F,United States,Northwest,Seattle,North America,Headlights - Dual,Lights,Accessories,Không,2,35,35.35,0.01,0.7,19.04,70,Online,Thẻ,Tiêu chuẩn,Giữa năm,Nguyễn Văn An,Thường,Cá nhân,2021
54178,2025-05-08,CUST00557,F,United States,Northwest,Seattle,North America,Patch Kit,Tires,Accessories,Không,6,2,2.08,0.04,0.48,1.09,12,Online,Thẻ,Tiêu chuẩn,Giữa năm,Nguyễn Văn An,Thường,Cá nhân,2021
50158,2025-05-09,CUST00548,M,United States,Southwest,San Diego,North America,Sport-100 Helmet,Helmets,Accessories,Không,1,35,36.84,0.05,1.84,19.39,35,Online,Thẻ,Giao nhanh,Giữa năm,Phạm Thị Dung,VIP,Doanh nghiệp,2022
50158,2025-05-09,CUST00548,M,United States,Southwest,San Diego,North America,Touring-1000 Blue,Touring Bikes,Bikes,Blue,1,2384,2483.33,0.04,99.33,1387.92,2384,Online,Thẻ,Giao nhanh,Giữa năm,Phạm Thị Dung,VIP,Doanh nghiệp,2022
50380,2025-05-09,CUST00509,F,France,France,Lyon,Europe,Patch Kit,Tires,Accessories,Không,5,2,2.04,0.02,0.2,1.11,10,Online,Chuyển khoản,Giao nhanh,Giữa năm,Bùi Thị Lan,Thường,Cá nhân,2021
51029,2025-05-09,CUST00044,F,United States,Southwest,San Diego,North America,Racing Socks,Socks,Clothing,Không,3,9,9.38,0.04,1.14,5.66,27,Cửa hàng,Thẻ,Nhận tại cửa hàng,Giữa năm,Phạm Thị Dung,Thường,Cá nhân,2019
51102,2025-05-09,CUST00678,M,United States,Central,Dallas,North America,Water Bottle 30oz,Bottles,Accessories,Không,2,5,6.02,0.17,2.04,2.72,10,Đại lý,Thẻ,Tiêu chuẩn,Giữa năm,Lê Văn Cường,Thường,Cá nhân,2021
51102,2025-05-09,CUST00678,M,United States,Central,Dallas,North America,Rear Derailleur,Derailleurs,Components,Không,2,121,132.97,0.09,23.94,71.23,242,Đại lý,Thẻ,Tiêu chuẩn,Giữa năm,Lê Văn Cường,Thường,Cá nhân,2021
51291,2025-05-09,CUST00324,F,Germany,Germany,Berlin,Europe,Rear Derailleur,Derailleurs,Components,Không,2,121,127.37,0.05,12.74,73.62,242,Cửa hàng,Tiền mặt,Nhận tại cửa hàng,Giữa năm,Đặng Văn Minh,Thường,Cá nhân,2022
51341,2025-05-09,CUST00432,M,Canada,Canada,Vancouver,North America,Racing Socks,Socks,Clothing,Không,1,9,12.33,0.27,3.33,5.54,9,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Đỗ Thị Giang,Mới,Cá nhân,2024
51503,2025-05-09,CUST00501,F,United States,Northwest,Seattle,North America,Rear Derailleur,Derailleurs,Components,Không,1,121,132.97,0.09,11.97,73.48,121,Online,Chuyển khoản,Giao nhanh,Giữa năm,Nguyễn Văn An,Thường,Cá nhân,2019
52073,2025-05-09,CUST00797,M,United States,Southwest,Los Angeles,North America,Cycling Jersey,Jerseys,Clothing,Không,4,54,64.29,0.16,41.16,32.83,216,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Phạm Thị Dung,VIP,Doanh nghiệp,2020
52073,2025-05-09,CUST00797,M,United States,Southwest,Los Angeles,North America,Road-650 Black,Road Bikes,Bikes,Black,1,783,1134.78,0.31,351.78,670.1,783,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Phạm Thị Dung,VIP,Doanh nghiệp,2020
52073,2025-05-09,CUST00797,M,United States,Southwest,Los Angeles,North America,Patch Kit,Tires,Accessories,Không,7,2,2.47,0.19,3.29,1.09,14,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Phạm Thị Dung,VIP,Doanh nghiệp,2020
52555,2025-05-09,CUST00177,F,Germany,Germany,Hamburg,Europe,Racing Socks,Socks,Clothing,Không,6,9,9.09,0.01,0.54,5.62,54,Cửa hàng,Thẻ,Nhận tại cửa hàng,Giữa năm,Đặng Văn Minh,Thường,Cá nhân,2022
53270,2025-05-09,CUST00145,M,United States,Northwest,Boise,North America,Bottle Cage,Bottle Cages,Accessories,Không,1,9,9.57,0.06,0.57,4.86,9,Online,Thẻ,Giao nhanh,Giữa năm,Nguyễn Văn An,VIP,Cá nhân,2019
50606,2025-05-10,CUST00309,F,France,France,Lyon,Europe,Full-Finger Gloves,Gloves,Clothing,Không,2,38,43.68,0.13,11.36,23.28,76,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Bùi Thị Lan,Thường,Cá nhân,2023
50606,2025-05-10,CUST00309,F,France,France,Lyon,Europe,Road-650 Black,Road Bikes,Bikes,Black,1,783,1134.78,0.31,351.78,673.58,783,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Bùi Thị Lan,Thường,Cá nhân,2023
50606,2025-05-10,CUST00309,F,France,France,Lyon,Europe,Mountain Tire,Tires,Accessories,Không,2,35,39.33,0.11,8.66,19.33,70,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Bùi Thị Lan,Thường,Cá nhân,2023
51397,2025-05-10,CUST00473,F,Germany,Germany,Munich,Europe,Cycling Jersey,Jerseys,Clothing,Không,3,54,72.0,0.25,54.0,34.06,162,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Đặng Văn Minh,Thường,Cá nhân,2020
52305,2025-05-10,CUST00454,F,Germany,Germany,Munich,Europe,Sport-100 Helmet,Helmets,Accessories,Không,2,35,38.89,0.1,7.78,18.96,70,Online,Thẻ,Giao nhanh,Giữa năm,Đặng Văn Minh,Thường,Cá nhân,2023
52483,2025-05-10,CUST00170,M,Canada,Canada,Vancouver,North America,Cycling Jersey,Jerseys,Clothing,Không,1,54,55.67,0.03,1.67,32.9,54,Online,Thẻ,Giao nhanh,Giữa năm,Đỗ Thị Giang,VIP,Doanh nghiệp,2021
53050,2025-05-10,CUST00203,M,United Kingdom,United Kingdom,London,Europe,Mountain-200 Black,Mountain Bikes,Bikes,Black,1,2295,2467.74,0.07,172.74,1340.52,2295,Online,Thẻ,Tiêu chuẩn,Giữa năm,Vũ Văn Hải,Thường,Doanh nghiệp,2023
53050,2025-05-10,CUST00203,M,United Kingdom,United Kingdom,London,Europe,Sport-100 Helmet,Helmets,Accessories,Không,2,35,35.35,0.01,0.7,19.02,70,Online,Thẻ,Tiêu chuẩn,Giữa năm,Vũ Văn Hải,Thường,Doanh nghiệp,2023
53138,2025-05-10,CUST00605,F,United States,Southwest,San Diego,North America,LL Road Saddle,Saddles,Components,Không,2,28,28.28,0.01,0.56,17.68,56,Cửa hàng,Tiền mặt,Nhận tại cửa hàng,Giữa năm,Phạm Thị Dung,Thường,Cá nhân,2020
53138,2025-05-10,CUST00605,F,United States,Southwest,San Diego,North America,Sport-100 Helmet,Helmets,Accessories,Không,1,35,36.84,0.05,1.84,19.43,35,Cửa hàng,Tiền mặt,Nhận tại cửa hàng,Giữa năm,Phạm Thị Dung,Thường,Cá nhân,2020
50055,2025-05-11,CUST00122,F,United Kingdom,United Kingdom,Birmingham,Europe,Headlights - Dual,Lights,Accessories,Không,1,35,36.08,0.03,1.08,19.03,35,Cửa hàng,Thẻ,Nhận tại cửa hàng,Giữa năm,Vũ Văn Hải,Thường,Cá nhân,2020
50055,2025-05-11,CUST00122,F,United Kingdom,United Kingdom,Birmingham,Europe,Minipump,Pumps,Accessories,Không,2,25,26.04,0.04,2.08,13.62,50,Cửa hàng,Thẻ,Nhận tại cửa hàng,Giữa năm,Vũ Văn Hải,Thường,Cá nhân,2020
53908,2025-05-11,CUST00682,F,United States,Southeast,Miami,North America,Headlights - Dual,Lights,Accessories,Không,1,35,36.08,0.03,1.08,19.12,35,Online,Thẻ,Tiêu chuẩn,Giữa năm,Hoàng Văn Em,Thường,Cá nhân,2019
53409,2025-05-12,CUST00120,F,United States,Central,Dallas,North America,Water Bottle 30oz,Bottles,Accessories,Không,2,5,6.02,0.17,2.04,2.79,10,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Lê Văn Cường,Thường,Cá nhân,2021
53409,2025-05-12,CUST00120,F,United States,Central,Dallas,North America,Full-Finger Gloves,Gloves,Clothing,Không,3,38,44.71,0.15,20.13,23.47,114,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Lê Văn Cường,Thường,Cá nhân,2021
53409,2025-05-12,CUST00120,F,United States,Central,Dallas,North America,Sport-100 Helmet,Helmets,Accessories,Không,3,35,46.67,0.25,35.01,18.91,105,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Lê Văn Cường,Thường,Cá nhân,2021
54083,2025-05-12,CUST00090,M,United States,Central,Chicago,North America,Touring-1000 Blue,Touring Bikes,Bikes,Blue,1,2384,2457.73,0.03,73.73,1393.43,2384,Online,Chuyển khoản,Tiêu chuẩn,Giữa năm,Lê Văn Cường,Thường,Doanh nghiệp,2020
54083,2025-05-12,CUST00090,M,United States,Central,Chicago,North America,Patch Kit,Tires,Accessories,Không,7,2,2.02,0.01,0.14,1.1,14,Online,Chuyển khoản,Tiêu chuẩn,Giữa năm,Lê Văn Cường,Thường,Doanh nghiệp,2020
50642,2025-05-13,CUST00108,M,United States,Central,Dallas,North America,Cycling Jersey,Jerseys,Clothing,Không,2,54,57.45,0.06,6.9,33.68,108,Online,Chuyển khoản,Giao nhanh,Giữa năm,Lê Văn Cường,Thường,Cá nhân,2019
51021,2025-05-13,CUST00114,F,Germany,Germany,Munich,Europe,Touring-3000 Yellow,Touring Bikes,Bikes,Yellow,1,742,749.49,0.01,7.49,442.81,742,Online,Thẻ,Giao nhanh,Giữa năm,Đặng Văn Minh,Thường,Cá nhân,2023
51021,2025-05-13,CUST00114,F,Germany,Germany,Munich,Europe,Cycling Jersey,Jerseys,Clothing,Không,4,54,56.84,0.05,11.36,33.06,216,Online,Thẻ,Giao nhanh,Giữa năm,Đặng Văn Minh,Thường,Cá nhân,2023
51319,2025-05-13,CUST00693,M,United States,Southwest,San Diego,North America,Cycling Jersey,Jerseys,Clothing,Không,1,54,56.25,0.04,2.25,32.85,54,Online,Thẻ,Tiêu chuẩn,Giữa năm,Phạm Thị Dung,Thường,Doanh nghiệp,2022
51517,2025-05-13,CUST00539,F,United States,Southwest,Phoenix,North America,Minipump,Pumps,Accessories,Không,1,25,27.47,0.09,2.47,13.48,25,Online,Thẻ,Giao nhanh,Giữa năm,Phạm Thị Dung,Mới,Cá nhân,2024
52162,2025-05-13,CUST00845,M,Australia,Australia,Brisbane,Pacific,Mountain-500 Silver,Mountain Bikes,Bikes,Silver,1,565,565.0,0.0,0.0,335.12,565,Cửa hàng,Tiền mặt,Nhận tại cửa hàng,Giữa năm,Ngô Thị Nga,Thường,Cá nhân,2022
52410,2025-05-13,CUST00527,F,Australia,Australia,Melbourne,Pacific,Racing Socks,Socks,Clothing,Không,5,9,9.09,0.01,0.45,5.57,45,Online,Chuyển khoản,Tiêu chuẩn,Giữa năm,Ngô Thị Nga,Thường,Cá nhân,2021
52410,2025-05-13,CUST00527,F,Australia,Australia,Melbourne,Pacific,Sport-100 Helmet,Helmets,Accessories,Không,2,35,36.46,0.04,2.92,18.93,70,Online,Chuyển khoản,Tiêu chuẩn,Giữa năm,Ngô Thị Nga,Thường,Cá nhân,2021
52932,2025-05-13,CUST00058,F,Germany,Germany,Munich,Europe,Water Bottle 30oz,Bottles,Accessories,Không,1,5,5.32,0.06,0.32,2.73,5,Online,Thẻ,Tiêu chuẩn,Giữa năm,Đặng Văn Minh,Thường,Cá nhân,2020
53548,2025-05-13,CUST00705,M,United States,Northwest,Seattle,North America,Mountain-500 Silver,Mountain Bikes,Bikes,Silver,1,565,607.53,0.07,42.53,335.6,565,Online,Thẻ,Giao nhanh,Giữa năm,Nguyễn Văn An,VIP,Doanh nghiệp,2022
50112,2025-05-14,CUST00251,M,United States,Central,Dallas,North America,Water Bottle 30oz,Bottles,Accessories,Không,3,5,5.43,0.08,1.29,2.79,15,Online,Chuyển khoản,Giao nhanh,Giữa năm,Lê Văn Cường,Thường,Cá nhân,2019
50528,2025-05-14,CUST00150,F,Germany,Germany,Munich,Europe,Cycling Cap,Caps,Clothing,Không,4,9,9.57,0.06,2.28,5.5,36,Online,Thẻ,Giao nhanh,Giữa năm,Đặng Văn Minh,Mới,Cá nhân,2024
50528,2025-05-14,CUST00150,F,Germany,Germany,Munich,Europe,Mountain Tire,Tires,Accessories,Không,1,35,35.71,0.02,0.71,19.4,35,Online,Thẻ,Giao nhanh,Giữa năm,Đặng Văn Minh,Mới,Cá nhân,2024
51649,2025-05-14,CUST00343,F,United States,Central,Chicago,North America,Sport-100 Helmet,Helmets,Accessories,Không,3,35,37.63,0.07,7.89,19.47,105,Online,Thẻ,Giao nhanh,Giữa năm,Lê Văn Cường,Thường,Cá nhân,2022
51667,2025-05-14,CUST00573,M,Australia,Australia,Melbourne,Pacific,Mountain-200 Black,Mountain Bikes,Bikes,Black,1,2295,2341.84,0.02,46.84,1320.18,2295,Online,Thẻ,Tiêu chuẩn,Giữa năm,Ngô Thị Nga,Thường,Cá nhân,2022
52686,2025-05-14,CUST00828,F,United States,Southwest,Phoenix,North America,Patch Kit,Tires,Accessories,Không,4,2,2.06,0.03,0.24,1.11,8,Online,Chuyển khoản,Tiêu chuẩn,Giữa năm,Phạm Thị Dung,Thường,Cá nhân,2023
53074,2025-05-14,CUST00780,F,United States,Southeast,Atlanta,North America,LL Road Saddle,Saddles,Components,Không,2,28,33.73,0.17,11.46,17.07,56,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Hoàng Văn Em,Mới,Cá nhân,2024
53655,2025-05-14,CUST00007,F,Canada,Canada,Toronto,North America,Touring-1000 Blue,Touring Bikes,Bikes,Blue,1,2384,2457.73,0.03,73.73,1404.61,2384,Cửa hàng,Thẻ,Nhận tại cửa hàng,Giữa năm,Đỗ Thị Giang,Mới,Cá nhân,2024
